session_id,acquisition_cost,time_to_value_seconds,retention_d30,funnel_stage,effort_score,friction_type,churn_reason
SESS_41881,45.79006093431873,251.2985911575314,0,Onboarding,4,Cognitive,Hard to use
SESS_41882,25.235481076179074,73.51686010882659,0,Onboarding,10,Pricing,Found alternative
SESS_41883,29.597856442479824,460.2977176880316,0,Onboarding,5,Pricing,Too expensive
SESS_41884,34.20099201227575,195.70206220868914,0,Signup,4,None,Too expensive
SESS_41885,14.910434864221267,345.6522099173208,0,Signup,7,None,Hard to use
SESS_41886,32.110108244169496,587.2419919677286,1,Landing,3,Pricing,Too expensive
SESS_41887,15.389532054847765,372.09987910559926,0,Signup,7,None,Bugs
SESS_41888,48.28233119790175,30.30462132165723,0,Landing,5,None,Too expensive
SESS_41889,32.49096159497754,425.5217575323222,1,Landing,7,None,Too expensive
SESS_41890,26.70880651073741,103.89783191198053,1,Onboarding,7,None,Too expensive
SESS_41891,29.874064572352246,34.64406945548558,1,Signup,10,Cognitive,Bugs
SESS_41892,13.528487799551876,91.77101047306286,0,Paid,2,Pricing,N/A
SESS_41893,22.269588768659734,160.08521135534238,0,Landing,2,Pricing,Too expensive
SESS_41894,20.46658547137799,490.5115886145968,0,Landing,3,Cognitive,Hard to use
SESS_41895,15.397457288276373,170.59244893619024,0,Activation,3,Cognitive,Bugs
SESS_41896,44.877356750556075,526.8728942138503,0,Onboarding,5,Technical,Too expensive
SESS_41897,31.19169374557013,76.27369569814252,0,Signup,1,Pricing,Bugs
SESS_41898,19.45457375126095,351.22559767677194,1,Landing,7,Cognitive,Found alternative
SESS_41899,43.06048750296468,554.1461839777226,0,Landing,9,Cognitive,Found alternative
SESS_41900,39.5377844504882,154.7565398983776,0,Landing,6,Technical,Too expensive
SESS_41901,8.268839026224533,275.4425429714819,1,Signup,3,Cognitive,Too expensive
SESS_41902,22.47952899078071,40.63463698565304,0,Landing,8,Technical,Hard to use
SESS_41903,27.257657534588684,191.49255064783435,0,Signup,1,Pricing,Too expensive
SESS_41904,21.3785961922455,90.62262448496352,0,Onboarding,5,Cognitive,Bugs
SESS_41905,12.04317068263915,158.0689178463841,0,Landing,8,Technical,Too expensive
SESS_41906,34.81002450586905,323.3812755850669,0,Signup,4,None,Bugs
SESS_41907,24.840779407246348,300.05285832475954,0,Activation,2,Technical,Hard to use
SESS_41908,16.578711444930892,427.2071675941597,0,Signup,1,Cognitive,Hard to use
SESS_41909,26.202038103201907,262.08466261644963,0,Onboarding,1,Cognitive,Found alternative
SESS_41910,14.319089843032343,329.690861059387,0,Landing,3,Pricing,Bugs
SESS_41911,40.37287163129772,379.0332923450439,0,Onboarding,9,Cognitive,Found alternative
SESS_41912,10.90312515598896,40.821522295434676,0,Landing,2,None,Found alternative
SESS_41913,48.098749371080885,390.3263156010493,0,Landing,5,Cognitive,N/A
SESS_41914,44.545471432189494,130.91276065833057,0,Landing,1,None,Hard to use
SESS_41915,21.268997383551138,472.10893812105286,1,Signup,7,Technical,Bugs
SESS_41916,13.95252729092101,428.6130290583901,0,Activation,10,Technical,Too expensive
SESS_41917,27.49665910179361,296.9383694622538,1,Signup,6,Pricing,Hard to use
SESS_41918,41.746439267582275,509.3648861957216,0,Onboarding,6,Cognitive,Found alternative
SESS_41919,7.590872235384895,139.74979312644555,0,Activation,7,Cognitive,N/A
SESS_41920,34.36723820322178,460.7373101398271,0,Signup,2,Cognitive,Bugs
SESS_41921,26.260339932420024,279.72751465544997,0,Signup,10,Technical,Too expensive
SESS_41922,25.667333104283713,270.6991196139687,0,Signup,4,None,Too expensive
SESS_41923,20.42742522617245,298.1968346870462,1,Onboarding,5,Cognitive,Found alternative
SESS_41924,24.833399117443644,534.96660830318,0,Paid,7,Pricing,Hard to use
SESS_41925,40.87217230166111,330.80073387205556,1,Landing,5,Pricing,Hard to use
SESS_41926,47.01127523826521,476.4043891633422,0,Landing,8,Technical,Hard to use
SESS_41927,22.690751172902242,136.46030624234567,0,Signup,7,Cognitive,Bugs
SESS_41928,31.50081674929221,109.20890850416872,1,Signup,3,None,Hard to use
SESS_41929,20.853824772040664,115.96076772196808,0,Signup,2,Pricing,N/A
SESS_41930,27.456043515517425,531.032270230095,0,Landing,1,None,Too expensive
SESS_41931,17.509515281841757,483.2315629312038,0,Landing,10,Cognitive,Hard to use
SESS_41932,48.43834561947547,579.6753236626079,0,Paid,7,Cognitive,Found alternative
SESS_41933,9.829603770864056,503.04417194776795,0,Landing,2,Cognitive,Hard to use
SESS_41934,22.385617587519192,496.53326084017397,0,Landing,2,Technical,Bugs
SESS_41935,7.496188457386111,524.5620938841064,1,Onboarding,6,Pricing,Hard to use
SESS_41936,39.16735389203152,598.4977889302451,0,Onboarding,2,Cognitive,Hard to use
SESS_41937,47.63863401771308,549.753731697371,0,Landing,10,Technical,Hard to use
SESS_41938,21.88167592027312,189.00748610149577,0,Onboarding,10,Technical,Too expensive
SESS_41939,48.62737737424693,312.5265918936521,1,Landing,5,Technical,Bugs
SESS_41940,18.609279504825224,235.1602167413595,0,Signup,4,Pricing,Hard to use
SESS_41941,27.36665359029081,76.54462077849948,0,Signup,8,Cognitive,Too expensive
SESS_41942,44.10426818969452,553.5576354055979,0,Landing,8,Pricing,Too expensive
SESS_41943,48.49703408170495,496.9514447784311,0,Onboarding,4,Technical,Bugs
SESS_41944,27.89440795263771,104.90482053319475,0,Landing,2,Cognitive,Too expensive
SESS_41945,26.78125944485698,59.2052577757907,0,Signup,7,Technical,Too expensive
SESS_41946,15.517080982905934,230.69396090841443,0,Activation,1,Pricing,Found alternative
SESS_41947,45.91074396889869,436.62228882969237,0,Landing,6,Cognitive,Found alternative
SESS_41948,43.12197234180764,127.44425046049844,0,Landing,7,None,N/A
SESS_41949,38.06043647168803,92.84070973542177,0,Signup,5,Cognitive,Found alternative
SESS_41950,28.77746625090951,456.15037993941866,1,Landing,5,None,Too expensive
SESS_41951,15.976820890377446,431.9461062746243,0,Landing,4,Cognitive,Bugs
SESS_41952,34.881115337634796,432.8231303253455,0,Signup,9,Technical,Too expensive
SESS_41953,14.537037575027469,440.7945097943874,0,Signup,7,Pricing,Too expensive
SESS_41954,24.60594933288131,562.2657243690959,0,Landing,7,Cognitive,Found alternative
SESS_41955,20.894355941489543,38.66628904480925,0,Signup,2,Pricing,N/A
SESS_41956,25.462967080964766,210.597276903492,1,Onboarding,7,Pricing,Hard to use
SESS_41957,14.14140038431436,178.76332579637244,0,Onboarding,7,Technical,Too expensive
SESS_41958,18.545599705720733,81.20483092110103,0,Activation,7,Cognitive,Hard to use
SESS_41959,46.2066318786493,293.03357002994255,0,Activation,1,Technical,N/A
SESS_41960,5.659224653783097,152.81278262011995,0,Signup,9,Technical,Found alternative
SESS_41961,6.493365474107956,408.5356879775045,0,Signup,4,Technical,Too expensive
SESS_41962,48.95976588885167,147.82081708206516,0,Activation,5,Technical,Hard to use
SESS_41963,48.65671446422235,398.138638509701,0,Onboarding,5,Cognitive,Found alternative
SESS_41964,26.959369069169867,120.40348692125185,1,Activation,7,Cognitive,Too expensive
SESS_41965,33.01477103272943,278.983737519697,1,Signup,9,Pricing,Hard to use
SESS_41966,46.382191400455895,205.46991648249605,0,Landing,5,None,Found alternative
SESS_41967,6.962148495329801,63.83677578479705,0,Landing,8,Technical,N/A
SESS_41968,39.717966258406435,470.27885522573075,0,Signup,1,Cognitive,N/A
SESS_41969,31.10505020317364,51.6269969154689,1,Onboarding,3,Pricing,Hard to use
SESS_41970,47.143490982356695,563.6180815503116,0,Activation,1,Pricing,Hard to use
SESS_41971,10.712565508923579,536.125015377376,0,Signup,5,Technical,Too expensive
SESS_41972,44.232179381463794,100.83900818452133,1,Landing,6,Cognitive,N/A
SESS_41973,31.436256368253588,584.0047812577102,1,Signup,7,Cognitive,Hard to use
SESS_41974,44.5317329820676,204.2209276270604,0,Landing,5,Cognitive,Too expensive
SESS_41975,28.64348803248948,253.34213449437766,1,Onboarding,7,Pricing,Bugs
SESS_41976,48.804549879487325,550.2204468434461,0,Landing,5,Cognitive,Hard to use
SESS_41977,47.6912284673245,75.1539362698586,0,Activation,3,Technical,Too expensive
SESS_41978,35.67029606247043,468.6219552982295,0,Paid,10,Pricing,Too expensive
SESS_41979,30.558101779956004,31.0718134132393,1,Signup,5,Cognitive,Hard to use
SESS_41980,38.52776133471009,434.3083332581701,0,Signup,7,Pricing,Bugs
SESS_41981,27.684414687980496,110.14677136781424,0,Activation,4,Technical,Too expensive
SESS_41982,6.11766826293758,552.3924231930283,0,Onboarding,3,Cognitive,Hard to use
SESS_41983,44.636400226631785,484.62146173373213,1,Paid,9,Cognitive,Found alternative
SESS_41984,41.41582441712736,111.41919785613892,0,Signup,5,Cognitive,Hard to use
SESS_41985,40.57707206140923,533.7975696857088,0,Landing,6,Technical,N/A
SESS_41986,18.345251435980106,599.7035473200136,0,Landing,10,Pricing,Too expensive
SESS_41987,38.68135935482158,505.0543682661377,0,Landing,3,Cognitive,Too expensive
SESS_41988,8.046864376486402,513.5508006595262,0,Signup,2,Pricing,Too expensive
SESS_41989,43.311364925125936,556.9439687548427,0,Signup,9,Cognitive,Too expensive
SESS_41990,13.232293982361442,266.1806501222923,0,Landing,3,Cognitive,Bugs
SESS_41991,12.851560299191139,250.12169309998038,0,Signup,3,Cognitive,Hard to use
SESS_41992,47.15476534785103,181.4689555360401,0,Landing,7,Pricing,Bugs
SESS_41993,10.667183803980855,48.99237001456109,0,Onboarding,8,Cognitive,N/A
SESS_41994,15.293910133408883,347.1715694788779,1,Onboarding,5,None,Bugs
SESS_41995,44.52830083154119,101.35153959827778,0,Landing,3,None,Bugs
SESS_41996,37.90475274633852,558.8953713205129,0,Landing,7,Technical,Hard to use
SESS_41997,46.70212806863481,177.2211719444929,0,Onboarding,3,Cognitive,Hard to use
SESS_41998,11.425564109359565,134.1809352106767,0,Landing,7,Pricing,N/A
SESS_41999,31.627954046111814,205.5732937216256,0,Activation,9,Pricing,Bugs
SESS_42000,46.07646288998184,420.8589383897852,0,Landing,3,Cognitive,Too expensive
SESS_42001,23.981836933742336,68.2759559165838,1,Activation,6,Cognitive,N/A
SESS_42002,47.60659357714899,185.66186890384594,0,Landing,6,Pricing,Hard to use
SESS_42003,8.56683712417452,563.810918871132,0,Activation,9,Cognitive,Too expensive
SESS_42004,9.5689033662994,113.46451714597029,1,Signup,10,Cognitive,Bugs
SESS_42005,28.01975365525976,202.41311198845167,0,Landing,3,Cognitive,Too expensive
SESS_42006,16.00167551379412,469.0601606724598,0,Onboarding,8,Cognitive,Bugs
SESS_42007,9.75483342870335,158.38205106654428,1,Signup,2,None,Bugs
SESS_42008,44.77819681705676,487.353375406424,0,Landing,1,Technical,Found alternative
SESS_42009,14.810105369775654,101.1752106528321,0,Activation,10,Cognitive,Too expensive
SESS_42010,49.649140322270846,227.61293230539,0,Onboarding,2,Cognitive,Too expensive
SESS_42011,17.502887123559955,530.0675577623233,0,Landing,3,Pricing,Too expensive
SESS_42012,46.7318614277423,567.8906877350125,0,Onboarding,2,Cognitive,Bugs
SESS_42013,24.449732373887283,365.30208272438,0,Landing,2,None,Found alternative
SESS_42014,49.84552142938017,331.18038219688685,1,Onboarding,3,Technical,Too expensive
SESS_42015,9.353182339735575,323.30242792933853,1,Landing,9,Pricing,Hard to use
SESS_42016,43.88689363543095,550.1560252109529,1,Landing,6,Cognitive,N/A
SESS_42017,24.588759333959263,416.7982578092027,1,Signup,1,Cognitive,N/A
SESS_42018,14.685001373326662,453.0698359861408,0,Landing,1,Cognitive,Bugs
SESS_42019,34.96331260592139,415.02153296537955,1,Onboarding,3,Cognitive,Found alternative
SESS_42020,46.71011525701953,470.32720854586654,1,Landing,3,Cognitive,Too expensive
SESS_42021,45.740949727767166,385.1580862364753,0,Signup,9,Cognitive,N/A
SESS_42022,26.83104383479803,39.59137338978731,0,Landing,3,Technical,Found alternative
SESS_42023,30.746995065357233,111.67021886005674,0,Paid,2,Technical,N/A
SESS_42024,14.621175717152997,520.5689719860768,0,Landing,7,None,Hard to use
SESS_42025,10.962643067984033,518.92442540462,0,Onboarding,4,Technical,Too expensive
SESS_42026,30.570602993028043,316.0274514509858,1,Landing,5,None,Hard to use
SESS_42027,38.345559159818606,275.3374536039001,0,Signup,5,Cognitive,Too expensive
SESS_42028,37.62866025342151,118.17177825195243,1,Activation,9,Technical,Bugs
SESS_42029,39.65663468639745,339.2058499287121,1,Paid,10,Pricing,Hard to use
SESS_42030,34.409992655193605,148.50251116553665,0,Onboarding,2,Cognitive,Hard to use
SESS_42031,39.446624669698544,266.1208659737059,0,Activation,7,Technical,Hard to use
SESS_42032,15.01864757113172,546.6192252426879,0,Signup,7,Technical,Found alternative
SESS_42033,30.148224757633326,264.4031019472743,0,Landing,2,None,Too expensive
SESS_42034,32.24725083646432,320.52721068685264,1,Landing,9,Cognitive,Found alternative
SESS_42035,46.84343478953935,394.22297857457994,1,Landing,8,None,Hard to use
SESS_42036,38.76781184573013,588.164049516152,0,Landing,5,Technical,Too expensive
SESS_42037,34.0168530683776,499.47355622251445,0,Signup,3,Cognitive,Bugs
SESS_42038,16.90374387488788,204.2631623673268,1,Landing,5,Pricing,N/A
SESS_42039,40.45549784809651,256.2391828604442,0,Landing,9,Cognitive,Bugs
SESS_42040,6.796091169969629,543.9024627288206,0,Onboarding,8,Pricing,Bugs
SESS_42041,22.583503148625557,433.4705237415423,0,Signup,2,Cognitive,Found alternative
SESS_42042,33.142086455114764,87.01410703322799,1,Signup,3,None,Hard to use
SESS_42043,38.317707527839026,442.831277497561,1,Paid,2,Cognitive,Found alternative
SESS_42044,36.58698747595939,118.15346774751433,0,Signup,4,Pricing,Bugs
SESS_42045,15.758403571506921,377.1015489960985,0,Onboarding,2,Pricing,Too expensive
SESS_42046,42.14948804007001,336.4126034801644,0,Signup,2,None,Bugs
SESS_42047,9.015327840536152,326.97278187267915,1,Landing,4,Pricing,Found alternative
SESS_42048,26.135875226364924,125.10951743025979,0,Signup,1,Cognitive,Too expensive
SESS_42049,24.771452680038387,523.3565185036961,0,Landing,5,None,Hard to use
SESS_42050,40.53336119069351,416.2499443447699,0,Signup,6,Cognitive,Found alternative
SESS_42051,37.038438215659475,132.695801658462,0,Landing,1,Cognitive,Hard to use
SESS_42052,28.460990887262163,80.10814006359429,0,Landing,7,Pricing,Too expensive
SESS_42053,25.006724990309205,551.6666315413369,0,Activation,7,Technical,Hard to use
SESS_42054,34.32711396230114,38.54233646559917,0,Landing,1,Cognitive,Bugs
SESS_42055,35.10732129647961,261.0657210427861,0,Signup,2,Cognitive,Found alternative
SESS_42056,18.883591866499923,88.31281469063038,0,Landing,8,Cognitive,N/A
SESS_42057,43.115548763357005,235.43290689415403,1,Paid,8,Pricing,Too expensive
SESS_42058,30.70125861324831,295.76063156340837,0,Signup,7,None,Hard to use
SESS_42059,39.542866748654994,583.4437964879867,0,Signup,8,Pricing,Too expensive
SESS_42060,32.966662110546224,542.9559933494022,1,Landing,10,Pricing,Too expensive
SESS_42061,16.820129578118305,355.4240472022392,0,Landing,3,None,Bugs
SESS_42062,8.479982845231886,514.9303200820559,0,Activation,10,Cognitive,Found alternative
SESS_42063,35.9146450733721,349.70175902097446,0,Paid,1,Pricing,Found alternative
SESS_42064,39.501267079344615,214.87807658432519,1,Landing,5,Pricing,Hard to use
SESS_42065,35.29529807173418,435.0167675943708,1,Onboarding,1,Cognitive,Hard to use
SESS_42066,41.3289256430002,82.15376885611344,1,Signup,10,None,Hard to use
SESS_42067,20.386242862757218,293.2468624016765,0,Onboarding,6,Pricing,Found alternative
SESS_42068,7.454473977797395,114.7577728447341,0,Signup,6,Pricing,Hard to use
SESS_42069,25.977964065754538,115.6875392292196,0,Onboarding,3,None,Found alternative
SESS_42070,38.13403100158001,116.12628662938229,0,Onboarding,8,None,Hard to use
SESS_42071,21.107671422918347,377.4682200918426,1,Landing,8,Technical,Too expensive
SESS_42072,30.841329150873868,588.5730598026385,1,Activation,3,Pricing,Too expensive
SESS_42073,28.231574554737094,589.1643292600435,1,Landing,4,Cognitive,Found alternative
SESS_42074,18.81498197723336,508.522851600527,0,Activation,7,Pricing,N/A
SESS_42075,5.797234600280968,409.5494093156187,0,Signup,9,Pricing,Too expensive
SESS_42076,22.070333834532665,395.29161649448133,0,Landing,1,Technical,Too expensive
SESS_42077,27.90960354290275,233.49731667020322,0,Signup,10,Cognitive,Too expensive
SESS_42078,9.817761137723236,117.66639664778558,0,Signup,4,Technical,Too expensive
SESS_42079,26.750547204202903,313.86736585239476,0,Onboarding,5,Pricing,N/A
SESS_42080,11.294447189462637,215.58362490337734,1,Landing,10,Cognitive,Too expensive
SESS_42081,15.466587583178802,591.6680350718243,0,Onboarding,7,Technical,Too expensive
SESS_42082,16.42525162582333,472.711499642759,0,Activation,8,Cognitive,Bugs
SESS_42083,16.172325412790133,587.7622962112483,1,Landing,2,Technical,Hard to use
SESS_42084,19.413290791046812,180.0289073278155,0,Signup,3,Pricing,Hard to use
SESS_42085,25.71656866054087,377.0472535929701,0,Signup,2,Pricing,Hard to use
SESS_42086,41.50055994959118,380.4620358264639,0,Landing,5,Cognitive,Too expensive
SESS_42087,43.00397021164425,322.4455712161159,1,Signup,7,Cognitive,Too expensive
SESS_42088,46.911879325300625,502.04475606683826,0,Onboarding,9,Technical,Too expensive
SESS_42089,5.190187474189293,498.37586737489244,0,Onboarding,3,Pricing,Too expensive
SESS_42090,36.385548839226075,343.2856695135119,0,Activation,2,Cognitive,N/A
SESS_42091,46.082485769623645,226.8523809255387,0,Signup,8,Cognitive,N/A
SESS_42092,8.603188447963696,414.7537212488898,0,Onboarding,4,Pricing,Too expensive
SESS_42093,36.369417874493124,154.92905549877855,0,Onboarding,4,Pricing,Hard to use
SESS_42094,26.6901371214706,197.12929745912416,1,Landing,2,None,Too expensive
SESS_42095,33.21457489245792,562.264006595457,0,Landing,9,Cognitive,Too expensive
SESS_42096,35.630814578274446,458.9252400010638,0,Onboarding,7,Technical,Found alternative
SESS_42097,12.515319330691506,573.8829682804806,0,Signup,8,Technical,Hard to use
SESS_42098,25.920191897102594,562.0182385543933,0,Activation,9,None,Found alternative
SESS_42099,36.68165186445893,152.37618115795942,0,Signup,3,Pricing,Found alternative
SESS_42100,10.211004387858761,159.0372696011971,1,Onboarding,10,Technical,Too expensive
SESS_42101,15.514814204221084,225.28192051284725,0,Onboarding,3,None,Bugs
SESS_42102,44.486519459432806,266.8651125696203,1,Paid,5,Cognitive,Hard to use
SESS_42103,18.409184010744,47.933521121458824,0,Landing,9,Pricing,Too expensive
SESS_42104,5.468961492612926,99.81638692289222,1,Signup,8,Cognitive,Too expensive
SESS_42105,29.89993865584565,89.44584124406742,0,Onboarding,3,Cognitive,Too expensive
SESS_42106,41.81226970150805,177.83813900319828,0,Signup,8,Technical,Hard to use
SESS_42107,6.938386036308266,116.12043475433646,0,Landing,10,Cognitive,Too expensive
SESS_42108,38.43380789972257,163.93660279969876,0,Landing,7,Cognitive,Too expensive
SESS_42109,13.75592289681029,315.3805858903561,1,Signup,3,Pricing,Bugs
SESS_42110,37.55920518438682,199.90521887699646,1,Landing,3,Pricing,Hard to use
SESS_42111,35.659181718168824,181.9512305067374,1,Onboarding,1,Cognitive,Too expensive
SESS_42112,8.797769814285203,89.64114380933069,0,Signup,9,Pricing,Found alternative
SESS_42113,37.233191708481755,590.7181882754909,0,Landing,8,Technical,Hard to use
SESS_42114,18.97985358009653,323.67102300407345,0,Landing,5,Technical,Hard to use
SESS_42115,48.47205177711731,412.7574013008936,1,Onboarding,5,Cognitive,Found alternative
SESS_42116,45.52640381212863,362.187243743338,0,Landing,6,Technical,Too expensive
SESS_42117,15.176448107307998,162.0689824849631,0,Signup,1,Pricing,Too expensive
SESS_42118,35.95906850074424,543.923157905342,1,Onboarding,7,None,Too expensive
SESS_42119,38.54649751437315,116.74816690378974,0,Signup,8,Cognitive,Too expensive
SESS_42120,7.137748133497359,457.22909212270923,0,Paid,7,Technical,Hard to use
SESS_42121,46.069275777980664,366.0955936183239,0,Onboarding,1,Cognitive,Found alternative
SESS_42122,21.47182921496501,239.60505797358485,0,Onboarding,9,None,Bugs
SESS_42123,16.55639379179468,251.53952746099182,1,Landing,8,Cognitive,Hard to use
SESS_42124,25.1049025763813,230.54909399410676,1,Onboarding,6,Technical,Too expensive
SESS_42125,28.3820708977695,145.40812133532225,0,Landing,7,None,Found alternative
SESS_42126,48.84941232053493,161.9938158970349,0,Activation,9,Cognitive,Too expensive
SESS_42127,24.778240789373402,288.0150980609449,0,Landing,1,Cognitive,Too expensive
SESS_42128,18.557765522784372,584.3536216989231,0,Landing,5,Cognitive,Too expensive
SESS_42129,43.739466395482125,494.1135231760281,0,Onboarding,6,Cognitive,Too expensive
SESS_42130,39.932570578707164,407.5354134781685,0,Activation,10,Technical,Hard to use
SESS_42131,30.085555894666935,289.09842982702907,0,Onboarding,5,Pricing,Found alternative
SESS_42132,36.276039033614325,130.2187788049504,0,Onboarding,7,Pricing,Hard to use
SESS_42133,27.24169806335791,409.7984903004495,0,Activation,5,Cognitive,Found alternative
SESS_42134,32.86245329073687,317.3219549637816,0,Signup,1,Cognitive,Hard to use
SESS_42135,19.039540901866182,192.81483661003463,1,Onboarding,1,Pricing,Bugs
SESS_42136,25.094009317924822,357.22914166412096,0,Landing,10,Cognitive,Hard to use
SESS_42137,6.7403972123137645,419.9876550648545,0,Activation,2,Technical,Bugs
SESS_42138,11.241640945008822,567.0926104415689,0,Onboarding,9,None,Found alternative
SESS_42139,11.81563878669802,370.04064599817684,1,Landing,10,Pricing,Found alternative
SESS_42140,35.99113144154822,542.2767804865855,1,Onboarding,3,Cognitive,Bugs
SESS_42141,48.16794869283942,440.953198331611,0,Onboarding,2,Technical,Too expensive
SESS_42142,30.581923866321315,516.3682225167893,0,Landing,4,Cognitive,Found alternative
SESS_42143,34.4377941950592,316.28569812089677,0,Onboarding,5,Pricing,Too expensive
SESS_42144,31.892429148765938,291.8350470444643,1,Signup,7,None,Hard to use
SESS_42145,16.465637734523852,244.30857166673536,0,Landing,1,Pricing,Too expensive
SESS_42146,43.359407505868155,149.93842365422393,1,Landing,2,Pricing,Found alternative
SESS_42147,9.678495347709347,117.77880621487337,1,Landing,9,Cognitive,N/A
SESS_42148,13.371713265978304,372.7712972499443,0,Activation,7,Technical,Hard to use
SESS_42149,40.63275309397959,174.94139282703435,0,Signup,1,Cognitive,Hard to use
SESS_42150,8.0160423857969,202.75576176141615,0,Onboarding,10,Pricing,Too expensive
SESS_42151,27.854380363471112,191.15098277334894,0,Signup,9,Pricing,Too expensive
SESS_42152,16.17280290961901,230.97702393656172,1,Signup,1,Cognitive,Found alternative
SESS_42153,48.073310453112974,146.57686611164993,0,Activation,2,Cognitive,Too expensive
SESS_42154,36.104948275497065,573.8416326789546,0,Signup,6,Technical,Bugs
SESS_42155,8.69713077547745,407.5715230820408,1,Landing,2,Cognitive,Found alternative
SESS_42156,18.79198025288294,574.7602582893453,0,Onboarding,10,Technical,Too expensive
SESS_42157,28.73481373496024,271.84759919990574,0,Landing,9,Cognitive,Hard to use
SESS_42158,20.822296403396344,433.5287075435775,1,Onboarding,7,Cognitive,Bugs
SESS_42159,44.544443008681874,179.96828899991982,0,Signup,5,Pricing,Bugs
SESS_42160,30.540329840216447,304.717312939952,1,Onboarding,7,Pricing,Too expensive
SESS_42161,24.26871796463359,57.10136117113974,0,Landing,8,Pricing,N/A
SESS_42162,47.68318856289868,564.8757364872754,0,Signup,2,None,Hard to use
SESS_42163,6.287628208964456,152.68082648977696,0,Landing,8,Pricing,Hard to use
SESS_42164,42.50414899181774,467.583625807939,0,Onboarding,6,Cognitive,Found alternative
SESS_42165,49.91680240322522,363.0360875689968,1,Onboarding,1,Technical,Bugs
SESS_42166,43.226779744556296,443.6461491659914,0,Signup,4,Pricing,Too expensive
SESS_42167,34.51821509264552,63.55048721399701,1,Landing,8,Technical,Found alternative
SESS_42168,38.030198889059626,360.34926334020844,0,Signup,9,Cognitive,Hard to use
SESS_42169,39.45373252082681,536.0503026113475,0,Landing,10,Cognitive,Hard to use
SESS_42170,32.67030277156965,228.16470715080115,0,Onboarding,2,Cognitive,Hard to use
SESS_42171,27.459429607091142,408.06860909066734,0,Signup,8,None,N/A
SESS_42172,31.5454256911499,103.80973688198712,1,Signup,8,Cognitive,Too expensive
SESS_42173,21.621563672042537,117.2791342003132,1,Landing,7,Cognitive,Hard to use
SESS_42174,6.994612772689464,595.0833413648141,1,Activation,5,Technical,Found alternative
SESS_42175,37.16319559737274,260.6378566003484,0,Paid,8,Pricing,Too expensive
SESS_42176,40.83891670228052,65.74382196978394,0,Signup,10,Technical,N/A
SESS_42177,20.79437743744247,280.01806718601495,0,Activation,6,Cognitive,Hard to use
SESS_42178,45.31014830897759,114.15151816094455,0,Landing,4,Technical,Too expensive
SESS_42179,25.63285194987035,291.25764981091703,0,Landing,6,Pricing,Too expensive
SESS_42180,32.733015055277875,145.5794434349495,0,Onboarding,1,Technical,Too expensive
SESS_42181,12.786788036158775,69.46008575890458,0,Landing,3,None,Too expensive
SESS_42182,10.73641840802079,40.90409841559363,1,Landing,9,Cognitive,Bugs
SESS_42183,7.649847742034819,101.85220882754331,0,Landing,6,Pricing,Too expensive
SESS_42184,14.131102283429003,66.16893540663204,1,Onboarding,6,Pricing,Found alternative
SESS_42185,7.174385854815037,155.11046634336145,1,Onboarding,3,Pricing,Bugs
SESS_42186,42.56254744811157,179.7372222491449,0,Landing,6,Pricing,Too expensive
SESS_42187,13.205242800557665,228.27236980456232,0,Onboarding,7,Cognitive,Too expensive
SESS_42188,49.50904385442995,360.75385159017173,0,Landing,7,Cognitive,Bugs
SESS_42189,24.068386552273818,89.22469102768497,0,Signup,5,None,Hard to use
SESS_42190,5.346995112654562,424.1598369274388,0,Landing,7,Pricing,Bugs
SESS_42191,18.48789230266179,130.83329398719326,1,Signup,10,None,Too expensive
SESS_42192,31.39945152698638,471.8092944963595,0,Onboarding,6,Pricing,Too expensive
SESS_42193,45.66221011967623,542.2488632216705,0,Landing,5,Cognitive,N/A
SESS_42194,40.40227948374604,324.69486910021726,0,Signup,7,Pricing,N/A
SESS_42195,16.47234005679752,83.21053994056675,0,Landing,2,Technical,Found alternative
SESS_42196,10.655357592326595,539.0172156149738,1,Landing,6,Cognitive,Bugs
SESS_42197,48.838472243305176,564.9813007834622,0,Landing,10,Cognitive,Found alternative
SESS_42198,6.025256345418013,164.2702415781637,0,Landing,3,Pricing,Hard to use
SESS_42199,31.599153311886138,470.0232679526834,1,Signup,2,Pricing,Too expensive
SESS_42200,16.960472317889042,267.35675728518004,1,Landing,1,Pricing,Too expensive
SESS_42201,39.44431717979694,432.9853569481251,1,Landing,2,Cognitive,Found alternative
SESS_42202,27.211180882332823,571.9762130568373,1,Paid,8,Pricing,Too expensive
SESS_42203,13.736695638351284,150.91867671547777,1,Landing,6,Technical,Bugs
SESS_42204,20.706547805456204,450.8964631330756,0,Onboarding,9,Technical,Found alternative
SESS_42205,9.302971486591737,46.96436680462075,1,Landing,1,Pricing,Hard to use
SESS_42206,36.46314843838046,165.3735282745827,0,Landing,6,Cognitive,Too expensive
SESS_42207,39.425179492027446,374.33512762756027,0,Signup,10,None,N/A
SESS_42208,28.465821376034494,405.52843987557634,1,Signup,5,Pricing,Hard to use
SESS_42209,14.614373095633017,141.00648842878164,0,Landing,6,Technical,Bugs
SESS_42210,42.30461625572451,162.26200171933326,1,Signup,5,Cognitive,N/A
SESS_42211,13.080095924660002,262.4701313327349,1,Paid,6,Technical,Hard to use
SESS_42212,11.44932644969304,421.90531915359765,0,Signup,2,Cognitive,Too expensive
SESS_42213,41.440104993093435,330.939124637148,0,Landing,9,Pricing,Hard to use
